 0.000E+00   0.0000E+00   0.0000E+00   0.5152E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.1877E+02   0.1807E+03  -0.6480E+02  -0.7052E+03   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.0000E+00   0.0000E+00   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29  -0.6739E+02  -0.7285E+03   0.0000E+00
 0.800E+01   0.7374E+00   0.7415E+01   0.4810E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.1877E+02   0.1807E+03  -0.6480E+02  -0.7052E+03   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.0000E+00   0.0000E+00   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29  -0.6739E+02  -0.7285E+03   0.0000E+00
 0.160E+02   0.1833E+01   0.1838E+02   0.3808E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.1877E+02   0.1807E+03  -0.6480E+02  -0.7052E+03   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.0000E+00   0.0000E+00   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29  -0.6739E+02  -0.7285E+03   0.0000E+00
    2.30      0.0    0.00    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
     3.0    27.0    20.0
 0.000E+00   0.0000E+00   0.0000E+00   0.3890E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.1990E+02   0.1916E+03  -0.5935E+02  -0.6720E+03   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.0000E+00   0.0000E+00   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29  -0.6295E+02  -0.7027E+03   0.0000E+00
 0.800E+01   0.7599E+00   0.7636E+01   0.3860E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.1990E+02   0.1916E+03  -0.5935E+02  -0.6720E+03   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.0000E+00   0.0000E+00   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29  -0.6295E+02  -0.7027E+03   0.0000E+00
 0.160E+02   0.2018E+01   0.2021E+02   0.3773E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.1990E+02   0.1916E+03  -0.5935E+02  -0.6720E+03   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.0000E+00   0.0000E+00   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29  -0.6295E+02  -0.7027E+03   0.0000E+00
    4.63      0.0    0.00    0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
     3.0    27.0    20.0
 0.000E+00   0.0000E+00   0.0000E+00   0.1959E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.2024E+02   0.1948E+03  -0.7488E+02  -0.8009E+03   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.0000E+00   0.0000E+00   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29  -0.7655E+02  -0.8165E+03   0.0000E+00
 0.800E+01   0.7607E+00   0.7697E+01   0.2146E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.2024E+02   0.1948E+03  -0.7488E+02  -0.8009E+03   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.0000E+00   0.0000E+00   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29  -0.7655E+02  -0.8165E+03   0.0000E+00
 0.160E+02   0.1752E+01   0.1767E+02   0.2693E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.2024E+02   0.1948E+03  -0.7488E+02  -0.8009E+03   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.1000E-29   0.0000E+00   0.0000E+00   0.0000E+00   0.1000E-29   0.1000E-29   0.1000E-29  -0.7655E+02  -0.8165E+03   0.0000E+00
